area,part_of,ts,cases,fatalities,recovered,tested,hospitalized,ventilated
Zeničko-dobojski kanton,FBiH,2020-05-10,235,0,114,3113,,
Zeničko-dobojski kanton,FBiH,2020-05-11,235,0,125,3210,,
Zeničko-dobojski kanton,FBiH,2020-05-12,236,0,150,3334,,
Zeničko-dobojski kanton,FBiH,2020-05-13,239,0,157,3457,,
Zeničko-dobojski kanton,FBiH,2020-05-14,243,0,164,3640,,
Zeničko-dobojski kanton,FBiH,2020-05-15,243,0,176,3762,,
Zeničko-dobojski kanton,FBiH,2020-05-16,243,0,185,3822,,
Zeničko-dobojski kanton,FBiH,2020-05-17,243,0,186,3899,,
Zeničko-dobojski kanton,FBiH,2020-05-18,245,0,190,4007,,
Zeničko-dobojski kanton,FBiH,2020-05-19,245,0,193,4169,,
Zeničko-dobojski kanton,FBiH,2020-05-20,246,0,202,4240,,
Zeničko-dobojski kanton,FBiH,2020-05-21,247,0,210,4364,,
Zeničko-dobojski kanton,FBiH,2020-05-22,254,0,220,4450,,
Zeničko-dobojski kanton,FBiH,2020-05-23,257,0,225,4498,,
Zeničko-dobojski kanton,FBiH,2020-05-24,257,0,225,4499,,
Zeničko-dobojski kanton,FBiH,2020-05-25,257,0,226,4535,,
Zeničko-dobojski kanton,FBiH,2020-05-26,271,0,229,4614,,
Zeničko-dobojski kanton,FBiH,2020-05-27,289,0,232,4689,,
Zeničko-dobojski kanton,FBiH,2020-05-28,300,0,235,4780,,
Zeničko-dobojski kanton,FBiH,2020-05-29,308,0,241,4892,,
Zeničko-dobojski kanton,FBiH,2020-05-30,311,0,241,4924,,
Zeničko-dobojski kanton,FBiH,2020-05-31,311,0,241,4935,,
Zeničko-dobojski kanton,FBiH,2020-06-01,312,0,242,5014,,
Zeničko-dobojski kanton,FBiH,2020-06-02,320,0,244,5097,,
Zeničko-dobojski kanton,FBiH,2020-06-03,331,0,244,5218,,
Zeničko-dobojski kanton,FBiH,2020-06-04,331,1,250,5277,,
Zeničko-dobojski kanton,FBiH,2020-06-05,335,1,250,5411,,
Zeničko-dobojski kanton,FBiH,2020-06-06,348,1,250,5437,,
Zeničko-dobojski kanton,FBiH,2020-06-07,353,1,250,5464,,
Zeničko-dobojski kanton,FBiH,2020-06-08,354,1,251,5552,,
Zeničko-dobojski kanton,FBiH,2020-06-09,357,1,265,5589,,
Zeničko-dobojski kanton,FBiH,2020-06-10,364,1,268,5658,,
Zeničko-dobojski kanton,FBiH,2020-06-11,365,1,281,5759,,
Zeničko-dobojski kanton,FBiH,2020-06-12,369,1,288,5819,,
Zeničko-dobojski kanton,FBiH,2020-06-13,371,1,290,5897,,
Zeničko-dobojski kanton,FBiH,2020-06-14,378,1,297,5953,,
Zeničko-dobojski kanton,FBiH,2020-06-15,382,1,300,6066,,
Zeničko-dobojski kanton,FBiH,2020-06-16,383,1,301,6141,,
Zeničko-dobojski kanton,FBiH,2020-06-17,383,1,309,6227,,
Zeničko-dobojski kanton,FBiH,2020-06-18,388,1,319,6319,,
Zeničko-dobojski kanton,FBiH,2020-06-19,390,1,323,6366,,
Zeničko-dobojski kanton,FBiH,2020-06-20,397,1,323,6440,,
Zeničko-dobojski kanton,FBiH,2020-06-21,400,1,324,6497,,
Zeničko-dobojski kanton,FBiH,2020-06-22,405,1,327,6573,,
Zeničko-dobojski kanton,FBiH,2020-06-23,415,1,337,6670,,
Zeničko-dobojski kanton,FBiH,2020-06-24,417,1,340,6726,,
Zeničko-dobojski kanton,FBiH,2020-06-25,427,1,343,6875,,
Zeničko-dobojski kanton,FBiH,2020-06-26,431,1,348,6981,,
Zeničko-dobojski kanton,FBiH,2020-06-27,434,1,350,7058,,
Zeničko-dobojski kanton,FBiH,2020-06-28,440,1,352,7089,,
Zeničko-dobojski kanton,FBiH,2020-06-29,446,1,361,7209,,
Zeničko-dobojski kanton,FBiH,2020-06-30,456,1,363,7264,,
Zeničko-dobojski kanton,FBiH,2020-07-01,471,1,371,7374,,
Zeničko-dobojski kanton,FBiH,2020-07-02,481,1,377,7520,,
Zeničko-dobojski kanton,FBiH,2020-07-03,491,1,384,7700,,
Zeničko-dobojski kanton,FBiH,2020-07-04,528,1,385,7816,,
Zeničko-dobojski kanton,FBiH,2020-07-05,532,1,386,7845,,
Zeničko-dobojski kanton,FBiH,2020-07-06,532,1,394,7980,,
Zeničko-dobojski kanton,FBiH,2020-07-07,542,1,401,8121,,
Zeničko-dobojski kanton,FBiH,2020-07-08,552,1,405,8263,,
Zeničko-dobojski kanton,FBiH,2020-07-09,571,1,411,8383,,
Zeničko-dobojski kanton,FBiH,2020-07-10,588,2,417,8527,,
Zeničko-dobojski kanton,FBiH,2020-07-11,589,2,420,8627,,
Zeničko-dobojski kanton,FBiH,2020-07-12,596,2,421,8653,,
Zeničko-dobojski kanton,FBiH,2020-07-13,617,2,435,8803,,
Zeničko-dobojski kanton,FBiH,2020-07-14,650,2,442,8941,,
Zeničko-dobojski kanton,FBiH,2020-07-15,672,2,446,9043,,
Zeničko-dobojski kanton,FBiH,2020-07-16,700,2,465,9242,,
Zeničko-dobojski kanton,FBiH,2020-07-17,719,2,483,9347,,
Zeničko-dobojski kanton,FBiH,2020-07-18,744,2,496,9415,,
Zeničko-dobojski kanton,FBiH,2020-07-19,755,3,499,9472,,
Zeničko-dobojski kanton,FBiH,2020-07-20,760,4,510,9581,,
Zeničko-dobojski kanton,FBiH,2020-07-21,776,4,528,9705,,
Zeničko-dobojski kanton,FBiH,2020-07-22,804,4,531,9790,,
Zeničko-dobojski kanton,FBiH,2020-07-23,819,5,532,9845,,
Zeničko-dobojski kanton,FBiH,2020-07-24,831,5,545,9951,,
Zeničko-dobojski kanton,FBiH,2020-07-25,861,6,552,10020,,
Zeničko-dobojski kanton,FBiH,2020-07-26,864,9,555,10028,,
Zeničko-dobojski kanton,FBiH,2020-07-27,885,11,567,10124,,
Zeničko-dobojski kanton,FBiH,2020-07-28,906,11,594,10220,,
Zeničko-dobojski kanton,FBiH,2020-07-29,940,11,603,10322,,
Zeničko-dobojski kanton,FBiH,2020-07-30,972,12,632,10477,,
Zeničko-dobojski kanton,FBiH,2020-07-31,980,13,644,10543,,
Zeničko-dobojski kanton,FBiH,2020-08-01,991,13,651,10626,,
Zeničko-dobojski kanton,FBiH,2020-08-02,994,14,662,10669,,
Zeničko-dobojski kanton,FBiH,2020-08-03,1034,15,676,10766,,
Zeničko-dobojski kanton,FBiH,2020-08-04,1063,17,700,10874,,
Zeničko-dobojski kanton,FBiH,2020-08-05,1079,18,720,10952,,
Zeničko-dobojski kanton,FBiH,2020-08-06,1102,20,735,11067,,
Zeničko-dobojski kanton,FBiH,2020-08-07,1144,20,792,11301,,
Zeničko-dobojski kanton,FBiH,2020-08-08,1176,21,806,11387,,
Zeničko-dobojski kanton,FBiH,2020-08-09,1179,22,807,11408,,
Zeničko-dobojski kanton,FBiH,2020-08-10,1197,25,823,11542,,
Zeničko-dobojski kanton,FBiH,2020-08-11,1235,27,838,11687,,
Zeničko-dobojski kanton,FBiH,2020-08-12,1252,27,847,11777,,
Zeničko-dobojski kanton,FBiH,2020-08-13,1271,28,877,11952,,
Zeničko-dobojski kanton,FBiH,2020-08-14,1302,33,895,12090,,
Zeničko-dobojski kanton,FBiH,2020-08-15,1315,34,911,12160,,
Zeničko-dobojski kanton,FBiH,2020-08-16,1316,34,913,12171,,
Zeničko-dobojski kanton,FBiH,2020-08-17,1339,35,930,12313,,
Zeničko-dobojski kanton,FBiH,2020-08-18,1356,36,945,12437,,
Zeničko-dobojski kanton,FBiH,2020-08-19,1372,37,974,12550,,
Zeničko-dobojski kanton,FBiH,2020-08-20,1396,40,1051,12681,,
Zeničko-dobojski kanton,FBiH,2020-08-21,1419,41,1100,12862,,
Zeničko-dobojski kanton,FBiH,2020-08-22,1421,42,1111,12893,,
Zeničko-dobojski kanton,FBiH,2020-08-23,1427,43,1112,12907,,
Zeničko-dobojski kanton,FBiH,2020-08-24,1452,43,1119,13012,,
Zeničko-dobojski kanton,FBiH,2020-08-25,1462,43,1143,13158,,
Zeničko-dobojski kanton,FBiH,2020-08-26,1479,43,1182,13292,,
Zeničko-dobojski kanton,FBiH,2020-08-27,1525,44,1210,13486,,
Zeničko-dobojski kanton,FBiH,2020-08-28,1553,45,1235,13606,,
Zeničko-dobojski kanton,FBiH,2020-08-29,1557,47,1246,13662,,
Zeničko-dobojski kanton,FBiH,2020-08-30,1557,49,1249,13665,,
Zeničko-dobojski kanton,FBiH,2020-08-31,1577,51,1262,13814,,
Zeničko-dobojski kanton,FBiH,2020-09-01,1596,51,1267,13925,,
Zeničko-dobojski kanton,FBiH,2020-09-02,1620,51,1273,14059,,
Zeničko-dobojski kanton,FBiH,2020-09-03,1642,51,1273,14164,,
Zeničko-dobojski kanton,FBiH,2020-09-04,1651,51,1273,14216,,
Zeničko-dobojski kanton,FBiH,2020-09-05,1651,51,1273,14218,,
Zeničko-dobojski kanton,FBiH,2020-09-06,1651,51,1273,14218,,
Bosansko-podrinski kanton,FBiH,2020-02-21,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-02-22,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-02-23,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-02-24,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-02-25,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-02-26,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-02-27,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-02-28,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-02-29,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-01,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-02,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-03,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-04,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-05,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-06,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-07,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-08,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-09,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-10,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-11,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-12,0,0,0,0,,
Bosansko-podrinski kanton,FBiH,2020-03-13,0,0,0,2,,
Bosansko-podrinski kanton,FBiH,2020-03-14,0,0,0,2,,
Bosansko-podrinski kanton,FBiH,2020-03-15,0,0,0,2,,
Bosansko-podrinski kanton,FBiH,2020-03-16,0,0,0,2,,
Bosansko-podrinski kanton,FBiH,2020-03-17,0,0,0,2,,
Bosansko-podrinski kanton,FBiH,2020-03-18,0,0,0,2,,
Bosansko-podrinski kanton,FBiH,2020-03-19,1,0,0,3,,
Bosansko-podrinski kanton,FBiH,2020-03-20,3,0,0,8,,
Bosansko-podrinski kanton,FBiH,2020-03-21,3,0,1,10,,
Bosansko-podrinski kanton,FBiH,2020-03-22,4,0,1,11,,
Bosansko-podrinski kanton,FBiH,2020-03-23,4,0,1,11,,
Bosansko-podrinski kanton,FBiH,2020-03-24,4,0,2,17,,
Bosansko-podrinski kanton,FBiH,2020-03-25,4,0,2,17,,
Bosansko-podrinski kanton,FBiH,2020-03-26,5,0,2,27,,
Bosansko-podrinski kanton,FBiH,2020-03-27,5,0,2,27,,
Bosansko-podrinski kanton,FBiH,2020-03-28,6,0,2,51,,
Bosansko-podrinski kanton,FBiH,2020-03-29,6,0,2,68,,
Bosansko-podrinski kanton,FBiH,2020-03-30,6,0,2,74,,
Bosansko-podrinski kanton,FBiH,2020-03-31,6,0,2,111,,
Bosansko-podrinski kanton,FBiH,2020-04-01,6,0,2,129,,
Bosansko-podrinski kanton,FBiH,2020-04-02,6,0,2,152,,
Bosansko-podrinski kanton,FBiH,2020-04-03,6,0,2,156,,
Bosansko-podrinski kanton,FBiH,2020-04-04,6,0,2,156,,
Bosansko-podrinski kanton,FBiH,2020-04-05,6,0,2,165,,
Bosansko-podrinski kanton,FBiH,2020-04-06,6,0,2,170,,
Bosansko-podrinski kanton,FBiH,2020-04-07,7,0,3,178,,
Bosansko-podrinski kanton,FBiH,2020-04-08,8,0,4,190,,
Bosansko-podrinski kanton,FBiH,2020-04-09,9,0,4,196,,
Bosansko-podrinski kanton,FBiH,2020-04-10,10,0,4,212,,
Bosansko-podrinski kanton,FBiH,2020-04-11,10,0,4,251,,
Bosansko-podrinski kanton,FBiH,2020-04-12,12,0,4,282,,
Bosansko-podrinski kanton,FBiH,2020-04-13,13,0,4,350,,
Bosansko-podrinski kanton,FBiH,2020-04-14,15,0,4,415,,
Bosansko-podrinski kanton,FBiH,2020-04-15,15,0,4,448,,
Bosansko-podrinski kanton,FBiH,2020-04-16,15,0,4,502,,
Bosansko-podrinski kanton,FBiH,2020-04-17,21,0,5,545,,
Bosansko-podrinski kanton,FBiH,2020-04-18,21,0,6,595,,
Bosansko-podrinski kanton,FBiH,2020-04-19,21,0,6,613,,
Bosansko-podrinski kanton,FBiH,2020-04-20,21,0,7,668,,
Bosansko-podrinski kanton,FBiH,2020-04-21,21,0,7,724,,
Bosansko-podrinski kanton,FBiH,2020-04-22,21,0,12,764,,
Bosansko-podrinski kanton,FBiH,2020-04-23,21,0,12,823,,
Bosansko-podrinski kanton,FBiH,2020-04-24,21,0,17,861,,
Bosansko-podrinski kanton,FBiH,2020-04-25,21,0,17,889,,
Bosansko-podrinski kanton,FBiH,2020-04-26,21,0,17,896,,
Bosansko-podrinski kanton,FBiH,2020-04-27,22,0,17,952,,
Bosansko-podrinski kanton,FBiH,2020-04-28,22,0,17,975,,
Bosansko-podrinski kanton,FBiH,2020-04-29,22,0,19,1013,,
Bosansko-podrinski kanton,FBiH,2020-04-30,22,0,19,1023,,
Bosansko-podrinski kanton,FBiH,2020-05-01,22,0,22,1033,,
Bosansko-podrinski kanton,FBiH,2020-05-02,22,0,22,1047,,
Bosansko-podrinski kanton,FBiH,2020-05-03,22,0,22,1049,,
Bosansko-podrinski kanton,FBiH,2020-05-04,23,0,22,1072,,
Bosansko-podrinski kanton,FBiH,2020-05-05,23,0,22,1137,,
Bosansko-podrinski kanton,FBiH,2020-05-06,23,0,22,1181,,
Bosansko-podrinski kanton,FBiH,2020-05-07,23,0,23,1185,,
Bosansko-podrinski kanton,FBiH,2020-05-08,23,0,23,1232,,
Bosansko-podrinski kanton,FBiH,2020-05-09,23,0,23,1234,,
Bosansko-podrinski kanton,FBiH,2020-05-10,23,0,23,1234,,
Bosansko-podrinski kanton,FBiH,2020-05-11,23,0,23,1286,,
Bosansko-podrinski kanton,FBiH,2020-05-12,23,0,23,1321,,
Bosansko-podrinski kanton,FBiH,2020-05-13,23,0,23,1331,,
Bosansko-podrinski kanton,FBiH,2020-05-14,23,0,24,1402,,
Bosansko-podrinski kanton,FBiH,2020-05-15,23,0,24,1435,,
Bosansko-podrinski kanton,FBiH,2020-05-16,23,0,24,1435,,
Bosansko-podrinski kanton,FBiH,2020-05-17,23,0,24,1436,,
Bosansko-podrinski kanton,FBiH,2020-05-18,23,0,24,1444,,
Bosansko-podrinski kanton,FBiH,2020-05-19,23,0,24,1445,,
Bosansko-podrinski kanton,FBiH,2020-05-20,23,0,24,1481,,
Bosansko-podrinski kanton,FBiH,2020-05-21,23,0,24,1493,,
Bosansko-podrinski kanton,FBiH,2020-05-22,23,0,24,1503,,
Bosansko-podrinski kanton,FBiH,2020-05-23,23,0,24,1522,,
Bosansko-podrinski kanton,FBiH,2020-05-24,23,0,24,1522,,
Bosansko-podrinski kanton,FBiH,2020-05-25,23,0,24,1523,,
Bosansko-podrinski kanton,FBiH,2020-05-26,23,0,24,1537,,
Bosansko-podrinski kanton,FBiH,2020-05-27,23,0,24,1538,,
Bosansko-podrinski kanton,FBiH,2020-05-28,23,0,24,1542,,
Bosansko-podrinski kanton,FBiH,2020-05-29,23,0,24,1578,,
Bosansko-podrinski kanton,FBiH,2020-05-30,23,0,24,1581,,
Bosansko-podrinski kanton,FBiH,2020-05-31,23,0,24,1581,,
Bosansko-podrinski kanton,FBiH,2020-06-01,23,0,24,1585,,
Bosansko-podrinski kanton,FBiH,2020-06-02,23,0,24,1609,,
Bosansko-podrinski kanton,FBiH,2020-06-03,23,0,24,1615,,
Bosansko-podrinski kanton,FBiH,2020-06-04,23,0,24,1619,,
Bosansko-podrinski kanton,FBiH,2020-06-05,23,0,24,1619,,
Bosansko-podrinski kanton,FBiH,2020-06-06,23,0,24,1638,,
Bosansko-podrinski kanton,FBiH,2020-06-07,23,0,24,1641,,
Bosansko-podrinski kanton,FBiH,2020-06-08,23,0,24,1648,,
Bosansko-podrinski kanton,FBiH,2020-06-09,23,0,24,1649,,
Bosansko-podrinski kanton,FBiH,2020-06-10,23,0,24,1685,,
Bosansko-podrinski kanton,FBiH,2020-06-11,23,0,24,1688,,
Bosansko-podrinski kanton,FBiH,2020-06-12,23,0,24,1688,,
Bosansko-podrinski kanton,FBiH,2020-06-13,23,0,24,1726,,
Bosansko-podrinski kanton,FBiH,2020-06-14,23,0,24,1729,,
Bosansko-podrinski kanton,FBiH,2020-06-15,23,0,24,1732,,
Bosansko-podrinski kanton,FBiH,2020-06-16,23,0,24,1734,,
Bosansko-podrinski kanton,FBiH,2020-06-17,23,0,24,1758,,
Bosansko-podrinski kanton,FBiH,2020-06-18,23,0,24,1762,,
Bosansko-podrinski kanton,FBiH,2020-06-19,23,0,24,1763,,
Bosansko-podrinski kanton,FBiH,2020-06-20,23,0,24,1799,,
Bosansko-podrinski kanton,FBiH,2020-06-21,23,0,24,1801,,
Bosansko-podrinski kanton,FBiH,2020-06-22,24,0,24,1822,,
Bosansko-podrinski kanton,FBiH,2020-06-23,24,0,24,1823,,
Bosansko-podrinski kanton,FBiH,2020-06-24,24,0,24,1830,,
Bosansko-podrinski kanton,FBiH,2020-06-25,24,0,24,1890,,
Bosansko-podrinski kanton,FBiH,2020-06-26,24,0,24,1906,,
Bosansko-podrinski kanton,FBiH,2020-06-27,26,0,24,1918,,
Bosansko-podrinski kanton,FBiH,2020-06-28,27,0,24,1931,,
Bosansko-podrinski kanton,FBiH,2020-06-29,28,0,24,1963,,
Bosansko-podrinski kanton,FBiH,2020-06-30,28,0,24,1965,,
Bosansko-podrinski kanton,FBiH,2020-07-01,30,0,25,2004,,
Bosansko-podrinski kanton,FBiH,2020-07-02,31,0,25,2020,,
Bosansko-podrinski kanton,FBiH,2020-07-03,42,0,26,2076,,
Bosansko-podrinski kanton,FBiH,2020-07-04,42,0,26,2090,,
Bosansko-podrinski kanton,FBiH,2020-07-05,45,0,26,2142,,
Bosansko-podrinski kanton,FBiH,2020-07-06,46,0,26,2167,,
Bosansko-podrinski kanton,FBiH,2020-07-07,48,0,29,2225,,
Bosansko-podrinski kanton,FBiH,2020-07-08,54,0,29,2267,,
Bosansko-podrinski kanton,FBiH,2020-07-09,56,0,30,2284,,
Bosansko-podrinski kanton,FBiH,2020-07-10,63,0,30,2331,,
Bosansko-podrinski kanton,FBiH,2020-07-11,64,1,34,2359,,
Bosansko-podrinski kanton,FBiH,2020-07-12,66,1,35,2364,,
Bosansko-podrinski kanton,FBiH,2020-07-13,75,1,36,2397,,
Bosansko-podrinski kanton,FBiH,2020-07-14,80,2,36,2441,,
Bosansko-podrinski kanton,FBiH,2020-07-15,83,3,43,2471,,
Bosansko-podrinski kanton,FBiH,2020-07-16,87,3,44,2532,,
Bosansko-podrinski kanton,FBiH,2020-07-17,91,4,44,2580,,
Bosansko-podrinski kanton,FBiH,2020-07-18,101,4,48,2608,,
Bosansko-podrinski kanton,FBiH,2020-07-19,102,4,49,2609,,
Bosansko-podrinski kanton,FBiH,2020-07-20,103,4,49,2622,,
Bosansko-podrinski kanton,FBiH,2020-07-21,107,4,50,2683,,
Bosansko-podrinski kanton,FBiH,2020-07-22,109,4,53,2693,,
Bosansko-podrinski kanton,FBiH,2020-07-23,115,4,60,2735,,
Bosansko-podrinski kanton,FBiH,2020-07-24,118,4,63,2769,,
Bosansko-podrinski kanton,FBiH,2020-07-25,122,6,63,2823,,
Bosansko-podrinski kanton,FBiH,2020-07-26,122,6,64,2824,,
Bosansko-podrinski kanton,FBiH,2020-07-27,130,6,67,2842,,
Bosansko-podrinski kanton,FBiH,2020-07-28,132,6,72,2870,,
Bosansko-podrinski kanton,FBiH,2020-07-29,136,6,75,2916,,
Bosansko-podrinski kanton,FBiH,2020-07-30,139,6,77,2932,,
Bosansko-podrinski kanton,FBiH,2020-07-31,140,6,79,2941,,
Bosansko-podrinski kanton,FBiH,2020-08-01,142,6,82,2969,,
Bosansko-podrinski kanton,FBiH,2020-08-02,143,6,82,2969,,
Bosansko-podrinski kanton,FBiH,2020-08-03,150,6,82,3001,,
Bosansko-podrinski kanton,FBiH,2020-08-04,165,6,85,3040,,
Bosansko-podrinski kanton,FBiH,2020-08-05,172,6,88,3116,,
Bosansko-podrinski kanton,FBiH,2020-08-06,182,6,91,3128,,
Bosansko-podrinski kanton,FBiH,2020-08-07,193,6,96,3176,,
Bosansko-podrinski kanton,FBiH,2020-08-08,206,8,104,3220,,
Bosansko-podrinski kanton,FBiH,2020-08-09,211,8,105,3228,,
Bosansko-podrinski kanton,FBiH,2020-08-10,213,8,107,3281,,
Bosansko-podrinski kanton,FBiH,2020-08-11,217,8,113,3374,,
Bosansko-podrinski kanton,FBiH,2020-08-12,220,9,123,3401,,
Bosansko-podrinski kanton,FBiH,2020-08-13,221,9,132,3454,,
Bosansko-podrinski kanton,FBiH,2020-08-14,221,10,136,3456,,
Bosansko-podrinski kanton,FBiH,2020-08-15,222,10,141,3522,,
Bosansko-podrinski kanton,FBiH,2020-08-16,222,10,141,3526,,
Bosansko-podrinski kanton,FBiH,2020-08-17,224,10,150,3549,,
Bosansko-podrinski kanton,FBiH,2020-08-18,227,10,151,3574,,
Bosansko-podrinski kanton,FBiH,2020-08-19,229,11,160,3644,,
Bosansko-podrinski kanton,FBiH,2020-08-20,230,11,169,3661,,
Bosansko-podrinski kanton,FBiH,2020-08-21,230,11,172,3712,,
Bosansko-podrinski kanton,FBiH,2020-08-22,230,11,179,3748,,
Bosansko-podrinski kanton,FBiH,2020-08-23,230,11,183,3748,,
Bosansko-podrinski kanton,FBiH,2020-08-24,230,11,183,3750,,
Bosansko-podrinski kanton,FBiH,2020-08-25,230,11,188,3789,,
Bosansko-podrinski kanton,FBiH,2020-08-26,230,11,196,3804,,
Bosansko-podrinski kanton,FBiH,2020-08-27,230,11,196,3839,,
Bosansko-podrinski kanton,FBiH,2020-08-28,230,11,198,3850,,
Bosansko-podrinski kanton,FBiH,2020-08-29,230,11,203,3894,,
Bosansko-podrinski kanton,FBiH,2020-08-30,230,11,203,3904,,
Bosansko-podrinski kanton,FBiH,2020-08-31,230,11,203,3913,,
Bosansko-podrinski kanton,FBiH,2020-09-01,230,11,211,3939,,
Bosansko-podrinski kanton,FBiH,2020-09-02,230,11,214,3982,,
Bosansko-podrinski kanton,FBiH,2020-09-03,230,11,215,3995,,
Bosansko-podrinski kanton,FBiH,2020-09-04,230,11,215,3996,,
Bosansko-podrinski kanton,FBiH,2020-09-05,230,11,215,3996,,
Bosansko-podrinski kanton,FBiH,2020-09-06,230,11,215,3996,,
Srednjobosanski kanton,FBiH,2020-02-21,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-02-22,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-02-23,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-02-24,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-02-25,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-02-26,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-02-27,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-02-28,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-02-29,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-01,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-02,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-03,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-04,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-05,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-06,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-07,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-08,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-09,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-10,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-11,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-12,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-13,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-14,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-15,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-16,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-17,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-18,0,0,0,0,,
Srednjobosanski kanton,FBiH,2020-03-19,0,0,0,1,,
Srednjobosanski kanton,FBiH,2020-03-20,0,0,0,3,,
Srednjobosanski kanton,FBiH,2020-03-21,1,0,0,11,,
Srednjobosanski kanton,FBiH,2020-03-22,1,0,0,11,,
Srednjobosanski kanton,FBiH,2020-03-23,1,0,0,11,,
Srednjobosanski kanton,FBiH,2020-03-24,1,0,0,19,,
Srednjobosanski kanton,FBiH,2020-03-25,1,0,0,24,,
Srednjobosanski kanton,FBiH,2020-03-26,1,0,0,30,,
Srednjobosanski kanton,FBiH,2020-03-27,1,0,0,32,,
Srednjobosanski kanton,FBiH,2020-03-28,1,0,0,34,,
Srednjobosanski kanton,FBiH,2020-03-29,2,0,0,36,,
Srednjobosanski kanton,FBiH,2020-03-30,4,1,0,50,,
Srednjobosanski kanton,FBiH,2020-03-31,6,1,0,71,,
Srednjobosanski kanton,FBiH,2020-04-01,13,1,0,88,,
Srednjobosanski kanton,FBiH,2020-04-02,13,1,0,91,,
Srednjobosanski kanton,FBiH,2020-04-03,21,1,0,113,,
Srednjobosanski kanton,FBiH,2020-04-04,22,1,0,122,,
Srednjobosanski kanton,FBiH,2020-04-05,23,1,0,161,,
Srednjobosanski kanton,FBiH,2020-04-06,23,1,0,171,,
Srednjobosanski kanton,FBiH,2020-04-07,25,1,0,180,,
Srednjobosanski kanton,FBiH,2020-04-08,25,1,1,202,,
Srednjobosanski kanton,FBiH,2020-04-09,25,1,1,231,,
Srednjobosanski kanton,FBiH,2020-04-10,25,1,1,232,,
Srednjobosanski kanton,FBiH,2020-04-11,25,1,1,237,,
Srednjobosanski kanton,FBiH,2020-04-12,26,1,1,284,,
Srednjobosanski kanton,FBiH,2020-04-13,29,1,1,296,,
Srednjobosanski kanton,FBiH,2020-04-14,30,1,1,317,,
Srednjobosanski kanton,FBiH,2020-04-15,30,1,1,336,,
Srednjobosanski kanton,FBiH,2020-04-16,31,2,1,383,,
Srednjobosanski kanton,FBiH,2020-04-17,31,2,7,399,,
Srednjobosanski kanton,FBiH,2020-04-18,31,2,7,437,,
Srednjobosanski kanton,FBiH,2020-04-19,31,2,10,446,,
Srednjobosanski kanton,FBiH,2020-04-20,33,2,11,471,,
Srednjobosanski kanton,FBiH,2020-04-21,33,2,11,494,,
Srednjobosanski kanton,FBiH,2020-04-22,35,2,15,528,,
Srednjobosanski kanton,FBiH,2020-04-23,35,2,17,564,,
Srednjobosanski kanton,FBiH,2020-04-24,35,2,18,601,,
